word,part,n_senses,colour,colour_mismatch,stopword,freq_in_defs,n_reduplicated,definition,graphemes,graphemes_rev,graphemes_n,start,end,words_in_def,word_length,def_sj,def_k,def_e,def_i,def_a,def_hh,def_bu,def_p,def_q,def_cj,def_r,def_y,freq_group,colour_hex
uzuini,sj.,1,blue,0,0,24,0,sj. vh sjamhe yra je ulilu. sxuk rali yra ji. vh l ulia yra je asx. am dutipp jef ji kat sjamhe yra aiqr o cxqku je aiqr.,u zu in i,i in zu u,4,u,i,27,6,vh sjamhe yra je ulilu. sxuk rali yra ji. vh l ulia yra je asx. am dutipp jef ji kat sjamhe yra aiqr o cxqku je aiqr.,,,,,,,,,,,,>20,#6495ED
uzulip,e.,1,green,0,0,0,0,e. vh tgein sjlip je ji.,u zu li p,p li zu u,4,u,p,5,6,,,vh tgein sjlip je ji.,,,,,,,,,,0-1,#228B22
uzuz,e.,1,green,0,0,0,0,e. riju ging tata z je kzin kka l dku je kap lqa xyt.,u zu z,z zu u,3,u,z,13,4,,,riju ging tata z je kzin kka l dku je kap lqa xyt.,,,,,,,,,,0-1,#228B22
vda,k.,1,purple,0,0,9,0,k. kyv qvq kyin.,v da,da v,2,v,da,3,3,,kyv qvq kyin.,,,,,,,,,,,>1,#9370DB
vdasi,i.,1,blue,0,0,0,0,i. yre ler ulas l achai ji. vk ja f zhlut achei ji. vk giduh ee gudih f uku achei ja ji.,v da si,si da v,3,v,si,21,5,,,,yre ler ulas l achai ji. vk ja f zhlut achei ji. vk giduh ee gudih f uku achei ja ji.,,,,,,,,,0-1,#6495ED
vgahk,sj.,1,blue,0,0,0,0,sj. igubl lela akudep f sjlup.,v ga h k,k h ga v,4,v,k,5,5,igubl lela akudep f sjlup.,,,,,,,,,,,,0-1,#6495ED
vh,r.,1,purple,0,1,148,0,r. vzt in sjlup beax.,v h,h v,2,v,h,4,2,,,,,,,,,,,vzt in sjlup beax.,,>20,#9370DB
vhhba,sj.,1,blue,0,0,1,0,sj. hhk f sjlup.,v hh ba,ba hh v,3,v,ba,3,5,hhk f sjlup.,,,,,,,,,,,,0-1,#6495ED
vhsut,a.,1,green,0,0,2,0,a. vh yele vzt.,v h su t,t su h v,4,v,t,3,5,,,,,vh yele vzt.,,,,,,,,>1,#228B22
vinz,sj.,1,blue,0,0,1,0,sj. l lqa ee l dvt.,v in z,z in v,3,v,z,5,4,l lqa ee l dvt.,,,,,,,,,,,,0-1,#6495ED
vk,r.,1,purple,0,1,114,0,r. 1 ja beax. 2 qrexzt beax. 3 subtatef vzt in sjlup beax. 4 l subteta z kytu kadu o sjdr kytu kyin. 5 l subteta z kytu kadu o kytu vda deqhm.,v k,k v,2,v,k,28,2,,,,,,,,,,,1 ja beax. 2 qrexzt beax. 3 subtatef vzt in sjlup beax. 4 l subteta z kytu kadu o sjdr kytu kyin. 5 l subteta z kytu kadu o kytu vda deqhm.,,>20,#9370DB
vlsa,e.,1,green,0,0,0,0,e. tair yra ji el hezt el uku aige heze dkdg.,v l s a,a s l v,4,v,a,10,4,,,tair yra ji el hezt el uku aige heze dkdg.,,,,,,,,,,0-1,#228B22
vlzu,sj.,1,blue,0,0,1,0,sj. yater kyin f lela. gaga alp f lela.,v l zu,zu l v,3,v,zu,8,4,yater kyin f lela. gaga alp f lela.,,,,,,,,,,,,0-1,#6495ED
vpu,q.,1,tan,0,0,0,0,q. pu vzt.,v pu,pu v,2,v,pu,2,3,,,,,,,,,pu vzt.,,,,0-1,#D2B48C
vr,r.,1,purple,0,1,2,0,r. l wux z bteb subtet hadu.,v r,r v,2,v,r,6,2,,,,,,,,,,,l wux z bteb subtet hadu.,,>1,#9370DB
vrtu,k.,1,purple,0,0,2,0,k. vh qah tata z laf pdep.,v r tu,tu r v,3,v,tu,6,4,,vh qah tata z laf pdep.,,,,,,,,,,,>1,#9370DB
vs,r.,1,purple,0,1,41,0,r. xihuhesh deqhm.,v s,s v,2,v,s,2,2,,,,,,,,,,,xihuhesh deqhm.,,>20,#9370DB
vst,r.,1,purple,0,1,6,0,r. vs tta.,v s t,t s v,3,v,t,2,3,,,,,,,,,,,vs tta.,,>1,#9370DB
vt,r.,1,purple,0,1,38,0,r. subtetaf vzt in sjlup beax.,v t,t v,2,v,t,5,2,,,,,,,,,,,subtetaf vzt in sjlup beax.,,>20,#9370DB
vtek,k.,1,purple,0,0,3,0,k. vk atek ysa plaf.,v te k,k te v,3,v,k,4,4,,vk atek ysa plaf.,,,,,,,,,,,>1,#9370DB
vx,r.,1,purple,0,1,51,0,r. subtet kytu kat subtat. dew vh eeluz sxuk subteta ahk yra kadu.,v x,x v,2,v,x,12,2,,,,,,,,,,,subtet kytu kat subtat. dew vh eeluz sxuk subteta ahk yra kadu.,,>20,#9370DB
vzt,sj.,1,blue,0,0,65,0,sj. guo z ging.,v z t,t z v,3,v,t,3,3,guo z ging.,,,,,,,,,,,,>20,#6495ED
vzta,e.,1,green,0,0,3,0,e. hgasi z vzt dkdg.,v z ta,ta z v,3,v,ta,4,4,,,hgasi z vzt dkdg.,,,,,,,,,,>1,#228B22
vzte,sj.,3,orange,1,0,10,0,sj. guo z vzt. e. ahk pdep. a. vztu deqhm.,v z te,te z v,3,v,te,7,4,guo z vzt.,,ahk pdep.,,vztu deqhm.,,,,,,,,>1,#FFA500
vztel,e.,2,green,0,0,5,0,e. inlt vztu. q. inlt tku.,v z te l,l te z v,4,v,l,4,5,,,inlt vztu.,,,,,,inlt tku.,,,,>1,#228B22
vzti,a.,1,green,0,0,1,0,a. yra ahk bteb am hezte kap thg ji.,v z t i,i t z v,4,v,i,8,4,,,,,yra ahk bteb am hezte kap thg ji.,,,,,,,,0-1,#228B22
vztu,k.,1,purple,0,0,13,0,k. vh qah yra pdep.,v z tu,tu z v,3,v,tu,4,4,,vh qah yra pdep.,,,,,,,,,,,>1,#9370DB
wah,a.,1,green,0,0,1,0,a. kap ukaji.,w a h,h a w,3,w,h,2,3,,,,,kap ukaji.,,,,,,,,0-1,#228B22
wao,e.,1,green,0,0,1,0,e. oley akudep vx ju lela.,w ao,ao w,2,w,ao,5,3,,,oley akudep vx ju lela.,,,,,,,,,,0-1,#228B22
wax,e.,2,orange,1,0,11,0,e. liuzu pdepr ee btebr dkdg. sj. dust liuzu ja ee je dkdg o je kadu f sjlup.,w ax,ax w,2,w,ax,16,3,dust liuzu ja ee je dkdg o je kadu f sjlup.,,liuzu pdepr ee btebr dkdg.,,,,,,,,,,>1,#FFA500
wbai,e.,1,green,0,0,0,0,e. uxaux vzt dkdg.,w ba i,i ba w,3,w,i,3,4,,,uxaux vzt dkdg.,,,,,,,,,,0-1,#228B22
wchaa,i.,1,blue,0,0,0,0,i. osi ja hadu. vzt ja kap kedu am kazu. vzt z ladut ja keka. guo z qrinaa ja ji. zlut l ska z ja bik.,w ch aa,aa ch w,3,w,aa,25,5,,,,osi ja hadu. vzt ja kap kedu am kazu. vzt z ladut ja keka. guo z qrinaa ja ji. zlut l ska z ja bik.,,,,,,,,,0-1,#6495ED
wchi,i.,1,blue,0,0,0,0,i. vk lela wsir huji ji. kauin huji ji o vx l hhk z jef yras hhk jef rcxs el lela ishl. plahe lap lela belu. am riju yras rcxs el l pla hji o yras lqa ji.,w ch i,i ch w,3,w,i,37,4,,,,vk lela wsir huji ji. kauin huji ji o vx l hhk z jef yras hhk jef rcxs el lela ishl. plahe lap lela belu. am riju yras rcxs el l pla hji o yras lqa ji.,,,,,,,,,0-1,#6495ED
wcxd,i.,1,blue,0,0,0,0,i. guerg gerg dkdg lpubul gerg guerg dkdg. l xhjr uku ginger dvt aa plaf. l xhjr l plaf bki. vh giduh ginger yre lela tji. l beak z yra vk gerg vt guerg ji.,w cx d,d cx w,3,w,d,34,4,,,,guerg gerg dkdg lpubul gerg guerg dkdg. l xhjr uku ginger dvt aa plaf. l xhjr l plaf bki. vh giduh ginger yre lela tji. l beak z yra vk gerg vt guerg ji.,,,,,,,,,0-1,#6495ED
wder,sj.,1,blue,0,0,3,0,sj. vk zkehu pdep f aige zuf z vzt ee sjlup ee lela ee deda tky f gaeif.,w de r,r de w,3,w,r,17,4,vk zkehu pdep f aige zuf z vzt ee sjlup ee lela ee deda tky f gaeif.,,,,,,,,,,,,>1,#6495ED
wduhba,i.,1,blue,0,0,0,0,i. yl yre kaw z alaw subtate kaw ji. kap bezt aohh ppjefam. dust l bebak je dyt o igubl je akudep. subi giduh z je je obai.,w du h ba,ba h du w,4,w,ba,27,6,,,,yl yre kaw z alaw subtate kaw ji. kap bezt aohh ppjefam. dust l bebak je dyt o igubl je akudep. subi giduh z je je obai.,,,,,,,,,0-1,#6495ED
werd,sj.,1,blue,0,0,0,0,sj. dew uxaux vzt je dkdg am yras hhk kzu.,w er d,d er w,3,w,d,9,4,dew uxaux vzt je dkdg am yras hhk kzu.,,,,,,,,,,,,0-1,#6495ED
weruo,i.,1,blue,0,0,0,0,i. xlag kap inlt akudep f guo plahe guo ji. aie helu yra hji. ley z laf dyt ji. qahh hhk el ley z laf cht kyin. rqr ahk.,w er u o,o u er w,4,w,o,28,5,,,,xlag kap inlt akudep f guo plahe guo ji. aie helu yra hji. ley z laf dyt ji. qahh hhk el ley z laf cht kyin. rqr ahk.,,,,,,,,,0-1,#6495ED
werx,k.,1,purple,0,0,2,0,k. kap ubva klu am subb ruk.,w er x,x er w,3,w,x,6,4,,kap ubva klu am subb ruk.,,,,,,,,,,,>1,#9370DB
wgaba,i.,1,blue,0,0,0,0,i. lagat olla ja kap uji. uxin plahe qahh hji. aka ykai z qahh ji. zhlut ja kap uji. l wax z je exiex qvq kadu. dest je xhjr o ja beba vs ykai z lagat.,w ga ba,ba ga w,3,w,ba,35,5,,,,lagat olla ja kap uji. uxin plahe qahh hji. aka ykai z qahh ji. zhlut ja kap uji. l wax z je exiex qvq kadu. dest je xhjr o ja beba vs ykai z lagat.,,,,,,,,,0-1,#6495ED
wgagg,i.,1,blue,0,0,0,0,i. vs zuf z ginger axuax rali axgg ji. guo l rali kap yk kedu o tata kedu. rali lela du lela asj o gta shg du lela dkdg. vztel rali lela ehu gta z du lela ji. rali lela ahk gta z rali lela ji. rali ejk du lela ji vx atek ee gaint. gta z rali lela gin deqh.,w ga g g,g g ga w,4,w,g,60,5,,,,vs zuf z ginger axuax rali axgg ji. guo l rali kap yk kedu o tata kedu. rali lela du lela asj o gta shg du lela dkdg. vztel rali lela ehu gta z du lela ji. rali lela ahk gta z rali lela ji. rali ejk du lela ji vx atek ee gaint. gta z rali lela gin deqh.,,,,,,,,,0-1,#6495ED
wgugg,i.,1,blue,0,0,0,0,i. gudih uxaux rali axgg kadu. dest yras shtu o subtate gingih f axgg bebak. livai l rali kap xhjr. ykai z gudih l rali ji. rali axgg je asj am dest vs exiex yele vzt guo z yras je vztu o uxin rali yras ji el je hkudep. kat yras je kap vrtu. vk je vrtu f lela kap rali yras kap kyin. ju ler rali yk ehg yras kyin. kat pip tata suba jef kytu.,w gu g g,g g gu w,4,w,g,76,5,,,,gudih uxaux rali axgg kadu. dest yras shtu o subtate gingih f axgg bebak. livai l rali kap xhjr. ykai z gudih l rali ji. rali axgg je asj am dest vs exiex yele vzt guo z yras je vztu o uxin rali yras ji el je hkudep. kat yras je kap vrtu. vk je vrtu f lela kap rali yras kap kyin. ju ler rali yk ehg yras kyin. kat pip tata suba jef kytu.,,,,,,,,,0-1,#6495ED
whaux,i.,1,blue,0,0,0,0,i. btebe f ewer eguux kap yk ji. sxzug z jaraq yra kap yk ji. jar z qrinaa yra kap yk ji. yre qrexzt eguux ji. kusxkusx eguux ji lpubl ahj. xihuhesh ejk l kusxkusx pdep. daah z gudih xihuhesh ji. xzt eguux gudih hkdg o sagr guo hkdg o akudep lela hkdg.,w h a ux,ux a h w,4,w,ux,52,5,,,,btebe f ewer eguux kap yk ji. sxzug z jaraq yra kap yk ji. jar z qrinaa yra kap yk ji. yre qrexzt eguux ji. kusxkusx eguux ji lpubl ahj. xihuhesh ejk l kusxkusx pdep. daah z gudih xihuhesh ji. xzt eguux gudih hkdg o sagr guo hkdg o akudep lela hkdg.,,,,,,,,,0-1,#6495ED
wiage,i.,1,blue,0,0,0,0,i. hut sokqt subb je fgah. axgg je asj o rali guo je asj. am yre ler taer l asj el ahk je fgah. ash ee vk giduh f l bebak el dr ji. lpupl ja je asj o uku axgg je sub asj. lpupl l rali je asj.,w i a ge,ge a i w,4,w,ge,48,5,,,,hut sokqt subb je fgah. axgg je asj o rali guo je asj. am yre ler taer l asj el ahk je fgah. ash ee vk giduh f l bebak el dr ji. lpupl ja je asj o uku axgg je sub asj. lpupl l rali je asj.,,,,,,,,,0-1,#6495ED
wipp,e.,1,green,0,0,0,0,e. teer cji ji ishl aa laf ktix.,w i pp,pp i w,3,w,pp,7,4,,,teer cji ji ishl aa laf ktix.,,,,,,,,,,0-1,#228B22
wirja,i.,1,blue,0,0,0,0,i. thg lela xhjr kka kap ezugud el teer guo belu el ji. ja je hji. kka ja je belu. jel kap kat xhjr kap kysi el ahk ja kyso. xhjr bpu el je lqa el ahk ja kyso.,w i r ja,ja r i w,4,w,ja,38,5,,,,thg lela xhjr kka kap ezugud el teer guo belu el ji. ja je hji. kka ja je belu. jel kap kat xhjr kap kysi el ahk ja kyso. xhjr bpu el je lqa el ahk ja kyso.,,,,,,,,,0-1,#6495ED
wkrsx,i.,1,blue,0,0,0,0,i. vhhba ket el ktap je kytu kedu. yra pphut z ginger. yamte lela ji aohz yra ler ktap gudde.,w k r sx,sx r k w,4,w,sx,19,5,,,,vhhba ket el ktap je kytu kedu. yra pphut z ginger. yamte lela ji aohz yra ler ktap gudde.,,,,,,,,,0-1,#6495ED
wlait,i.,1,blue,0,0,0,0,i. pip tabe asj el sxk gegagu z gtar ji. sxk lela ja ji. lavit lela. lpubl lavit lela je ji. dku laf je hji lpubl ja.,w la i t,t i la w,4,w,t,26,5,,,,pip tabe asj el sxk gegagu z gtar ji. sxk lela ja ji. lavit lela. lpubl lavit lela je ji. dku laf je hji lpubl ja.,,,,,,,,,0-1,#6495ED
wooo,i.,1,blue,0,0,0,0,i. gudih airli o gingih airli o taguqr airli. kka giduh airli. olg baali ji. ola kazuqr ji. olq cxhht ji.,w o o o,o o o w,4,w,o,20,4,,,,gudih airli o gingih airli o taguqr airli. kka giduh airli. olg baali ji. ola kazuqr ji. olq cxhht ji.,,,,,,,,,0-1,#6495ED
wsir,e.,1,green,0,0,2,0,e. exiex sjlup axuax axuaxf yra kadu. kap shlp. suba axhk.,w si r,r si w,3,w,r,10,4,,,exiex sjlup axuax axuaxf yra kadu. kap shlp. suba axhk.,,,,,,,,,,>1,#228B22
wsxai,i.,1,blue,0,0,0,0,i. ja je asx. vh yl yre kaw z alaw ja je asx. ja hhk je tacx. ja hhk je ulilu. kai ja xhg je tla. olla suja yra ji. ja suja el suba je chley xlio.,w sx ai,ai sx w,3,w,ai,36,5,,,,ja je asx. vh yl yre kaw z alaw ja je asx. ja hhk je tacx. ja hhk je ulilu. kai ja xhg je tla. olla suja yra ji. ja suja el suba je chley xlio.,,,,,,,,,0-1,#6495ED
wsxkr,i.,1,blue,0,0,0,0,i. vk ja el ktap je kytu hji. lpubl vk jar. vk ja tku aa aik ji. yre lela ja kap yk ji o yre gudih ji.,w sx k r,r k sx w,4,w,r,26,5,,,,vk ja el ktap je kytu hji. lpubl vk jar. vk ja tku aa aik ji. yre lela ja kap yk ji o yre gudih ji.,,,,,,,,,0-1,#6495ED
wtahh,i.,1,blue,0,0,0,0,i. qrfda qahh ji. lagat suba bki f gudih ji. l igf z jef zhlut vr lagat ji.,w ta hh,hh ta w,3,w,hh,17,5,,,,qrfda qahh ji. lagat suba bki f gudih ji. l igf z jef zhlut vr lagat ji.,,,,,,,,,0-1,#6495ED
wubsjlp,i.,1,blue,0,0,0,0,i. yl yre kaw z alaw subt kaw ji. oley sjip z subteta oer z je ji. ja ee je utei. uxin igubl ee uxin oley je akydep.,w u b sj l p,p l sj b u w,6,w,p,27,7,,,,yl yre kaw z alaw subt kaw ji. oley sjip z subteta oer z je ji. ja ee je utei. uxin igubl ee uxin oley je akydep.,,,,,,,,,0-1,#6495ED
wuh,a.,1,green,0,0,2,0,a. ukaji.,w u h,h u w,3,w,h,1,3,,,,,ukaji.,,,,,,,,>1,#228B22
wux,e.,2,orange,1,0,26,0,e. liuzu pdepr ee btebr hkdg. sj. dust liuzu ja ee je hkdg o ja ee je uxi kadu f sjlup.,w ux,ux w,2,w,ux,19,3,dust liuzu ja ee je hkdg o ja ee je uxi kadu f sjlup.,,liuzu pdepr ee btebr hkdg.,,,,,,,,,,>20,#FFA500
wxgud,i.,1,blue,0,0,0,0,i. uxin talir iligt in gta in guerg hji lpubl ktap. ktap je kytu kat ja ji bpu el belu je lqa. pdepr ja ji. ktap je kytu kat pdepr ji bpu el belu je lqa. giduh z je vr je pdepr ji. kka je bpu el pdepr bpu hji. tkr el sxh z l gudde hji kat tair ehu sxr hji. sxi taar el subb gudih subtate gudih byta el sxh z l gudde ji.,w x gu d,d gu x w,4,w,d,75,5,,,,uxin talir iligt in gta in guerg hji lpubl ktap. ktap je kytu kat ja ji bpu el belu je lqa. pdepr ja ji. ktap je kytu kat pdepr ji bpu el belu je lqa. giduh z je vr je pdepr ji. kka je bpu el pdepr bpu hji. tkr el sxh z l gudde hji kat tair ehu sxr hji. sxi taar el subb gudih subtate gudih byta el sxh z l gudde ji.,,,,,,,,,0-1,#6495ED
wzu,q.,1,tan,0,0,1,0,q. tair yra ji el helu je ishl. am yra thg je ishl.,w zu,zu w,2,w,zu,12,3,,,,,,,,,tair yra ji el helu je ishl. am yra thg je ishl.,,,,0-1,#D2B48C
wzutaa,i.,1,blue,0,0,0,0,i. etu ee qlad wder je shg. uligt ee vk ktap z je vh subtate ysx kakakaw f wder ee gaint ahg je dkdg. aige zua z iligt ee ysi juex f qrfdu vzt tky. zucjch bpu shg je lqa el sxi elau ji. taer chge dkdg f lela shlp aa sxi taar gudih kyso el zucjch ji.,w zu ta a,a ta zu w,4,w,a,57,6,,,,etu ee qlad wder je shg. uligt ee vk ktap z je vh subtate ysx kakakaw f wder ee gaint ahg je dkdg. aige zua z iligt ee ysi juex f qrfdu vzt tky. zucjch bpu shg je lqa el sxi elau ji. taer chge dkdg f lela shlp aa sxi taar gudih kyso el zucjch ji.,,,,,,,,,0-1,#6495ED
xamt,e.,1,green,0,0,6,0,e. uxaux amsht ji.,x am t,t am x,3,x,t,3,4,,,uxaux amsht ji.,,,,,,,,,,>1,#228B22
xax,e.,1,green,0,0,1,0,e. akudep vx kap gudde.,x ax,ax x,2,x,ax,4,3,,,akudep vx kap gudde.,,,,,,,,,,0-1,#228B22
xaxaxa,e.,1,green,0,0,2,0,e. xlio aosiple xux.,x ax ax a,a ax ax x,4,x,a,3,6,,,xlio aosiple xux.,,,,,,,,,,>1,#228B22
xbe,hh.,1,green,0,0,1,0,hh. qlat ehut am tair ji.,x be,be x,2,x,be,5,3,,,,,,qlat ehut am tair ji.,,,,,,,0-1,#228B22
xdet,k.,1,purple,0,0,1,0,k. ju akudep akudep dsu el akydep am hji.,x de t,t de x,3,x,t,8,4,,ju akudep akudep dsu el akydep am hji.,,,,,,,,,,,0-1,#9370DB
xdydax,i.,1,blue,0,0,0,0,i. guo gua hji el exiex lela ishl. qatub z guo l shtu ji. olla ejk gua xkaka. vk bik iligt ahg. exiex pphut yra dkdg. vx jel ahk lada akydep.,x d y da x,x da y d x,5,x,x,30,6,,,,guo gua hji el exiex lela ishl. qatub z guo l shtu ji. olla ejk gua xkaka. vk bik iligt ahg. exiex pphut yra dkdg. vx jel ahk lada akydep.,,,,,,,,,0-1,#6495ED
xej,e.,1,green,0,0,1,0,e. heba.,x ej,ej x,2,x,ej,1,3,,,heba.,,,,,,,,,,0-1,#228B22
xeli,a.,1,green,0,0,1,0,a. ubva uxauxf kax.,x e li,li e x,3,x,li,3,4,,,,,ubva uxauxf kax.,,,,,,,,0-1,#228B22
xgf,k.,1,purple,0,0,2,0,k. je igf am kap gudde.,x g f,f g x,3,x,f,5,3,,je igf am kap gudde.,,,,,,,,,,,>1,#9370DB
xgin,sj.,1,blue,0,0,4,0,sj. vh guo kauin ji f yra.,x g in,in g x,3,x,in,6,4,vh guo kauin ji f yra.,,,,,,,,,,,,>1,#6495ED
xhg,k.,1,purple,0,0,6,0,k. kap shg.,x h g,g h x,3,x,g,2,3,,kap shg.,,,,,,,,,,,>1,#9370DB
xhge,e.,1,green,0,0,1,0,e. hhg.,x h ge,ge h x,3,x,ge,1,4,,,hhg.,,,,,,,,,,0-1,#228B22
xhht,k.,1,purple,0,0,1,0,k. subb l kauin aok lqa o yra hhk lela kytu.,x hh t,t hh x,3,x,t,10,4,,subb l kauin aok lqa o yra hhk lela kytu.,,,,,,,,,,,0-1,#9370DB
xhjkeg,sj.,1,blue,0,0,0,0,sj. tair l xzuin ji. axuaxf oley je ji. kat tair yra ji.,x hj ke g,g ke hj x,4,x,g,12,6,tair l xzuin ji. axuaxf oley je ji. kat tair yra ji.,,,,,,,,,,,,0-1,#6495ED
xhjlp,e.,1,green,0,0,1,0,e. hhk dyt f ging kzin.,x hj l p,p l hj x,4,x,p,5,5,,,hhk dyt f ging kzin.,,,,,,,,,,0-1,#228B22
xhjr,k.,2,orange,1,0,18,0,k. vk heba. sj. heba.,x hj r,r hj x,3,x,r,3,4,heba.,vk heba.,,,,,,,,,,,>1,#FFA500
xhjra,k.,1,purple,0,0,1,0,k. tta kyin.,x hj ra,ra hj x,3,x,ra,2,5,,tta kyin.,,,,,,,,,,,0-1,#9370DB
xhjuzu,sj.,1,blue,0,0,0,0,sj. vh hmbaao zucjch uzuini yra ji. yra kap ehg je bteb.,x hj u zu,zu u hj x,4,x,zu,11,6,vh hmbaao zucjch uzuini yra ji. yra kap ehg je bteb.,,,,,,,,,,,,0-1,#6495ED
xhmt,a.,2,green,0,0,4,0,a. kap hmt. e. qlat vk ppicj ji.,x hm t,t hm x,3,x,t,6,4,,,qlat vk ppicj ji.,,kap hmt.,,,,,,,,>1,#228B22
xigin,sj.,1,blue,0,0,2,0,sj. lavit xihuhesh z ging.,x i g in,in g i x,4,x,in,4,5,lavit xihuhesh z ging.,,,,,,,,,,,,>1,#6495ED
xigingt,sj.,1,blue,0,0,0,0,sj. ging ee iligt f xihuhesh. ehut iligt ji vx ging. gato z ging iligt ji.,x i g in g t,t g in g i x,6,x,t,15,7,ging ee iligt f xihuhesh. ehut iligt ji vx ging. gato z ging iligt ji.,,,,,,,,,,,,0-1,#6495ED
xihuhesh,sj.,1,blue,0,0,26,0,sj. ju hucher ee hucher deqhm.,x i hu he sh,sh he hu i x,5,x,sh,5,8,ju hucher ee hucher deqhm.,,,,,,,,,,,,>20,#6495ED
xikag,sj.,1,blue,0,0,1,0,sj. l kagin z xihuhesh.,x i ka g,g ka i x,4,x,g,4,5,l kagin z xihuhesh.,,,,,,,,,,,,0-1,#6495ED
xinei,sj.,1,blue,0,0,1,0,sj. ziex je chley o ja yra jar ji.,x in ei,ei in x,3,x,ei,8,5,ziex je chley o ja yra jar ji.,,,,,,,,,,,,0-1,#6495ED
xkaka,k.,1,purple,0,0,6,0,k. xhmt shlp aa kauin ging kaish.,x ka ka,ka ka x,3,x,ka,6,5,,xhmt shlp aa kauin ging kaish.,,,,,,,,,,,>1,#9370DB
xlag,e.,1,green,0,0,5,0,e. guo kaqr.,x la g,g la x,3,x,g,2,4,,,guo kaqr.,,,,,,,,,,>1,#228B22
xlau,e.,1,green,0,0,1,0,e. xzt yra kap kysi o sxi taar yra eji.,x la u,u la x,3,x,u,9,4,,,xzt yra kap kysi o sxi taar yra eji.,,,,,,,,,,0-1,#228B22
xligt,sj.,1,blue,0,0,0,0,sj. uxaux pul hhk iligt dyt. xzt ppjefam o uxaux pul ahk dyt vx l asj ee qrexzt.,x li g t,t g li x,4,x,t,17,5,uxaux pul hhk iligt dyt. xzt ppjefam o uxaux pul ahk dyt vx l asj ee qrexzt.,,,,,,,,,,,,0-1,#6495ED
xlio,q.,1,tan,0,0,6,0,q. sxuk akudep deqhm.,x li o,o li x,3,x,o,3,4,,,,,,,,,sxuk akudep deqhm.,,,,>1,#D2B48C
xqah,sj.,1,blue,0,0,0,0,sj. belu tta lela rake f qahh.,x qa h,h qa x,3,x,h,6,4,belu tta lela rake f qahh.,,,,,,,,,,,,0-1,#6495ED
xracj,e.,1,green,0,0,1,0,e. qlat kytu. sxuk xska ging ji.,x ra cj,cj ra x,3,x,cj,6,5,,,qlat kytu. sxuk xska ging ji.,,,,,,,,,,0-1,#228B22
xradu,k.,1,purple,0,0,0,0,k. ju lela suba lela asj am subb kesdet.,x ra du,du ra x,3,x,du,8,5,,ju lela suba lela asj am subb kesdet.,,,,,,,,,,,0-1,#9370DB
xsiga,sj.,1,blue,0,0,7,0,sj. kauin ji deqhm. heba deqhm.,x si ga,ga si x,3,x,ga,5,5,kauin ji deqhm. heba deqhm.,,,,,,,,,,,,>1,#6495ED
xska,e.,1,green,0,0,1,0,e. kap iska.,x s ka,ka s x,3,x,ka,2,4,,,kap iska.,,,,,,,,,,0-1,#228B22
xsx,sj.,1,blue,0,0,0,0,sj. vh tata z je ja xhjr.,x sx,sx x,2,x,sx,6,3,vh tata z je ja xhjr.,,,,,,,,,,,,0-1,#6495ED
xta,sj.,1,blue,0,0,6,0,sj. vx yra ahk je kali am yra je hsj f gedher.,x ta,ta x,2,x,ta,11,3,vx yra ahk je kali am yra je hsj f gedher.,,,,,,,,,,,,>1,#6495ED
xuk,q.,1,tan,0,0,1,0,q. uku deqhm.,x u k,k u x,3,x,k,2,3,,,,,,,,,uku deqhm.,,,,0-1,#D2B48C
xux,e.,1,green,0,0,8,0,e. axuax ley hkudep.,x ux,ux x,2,x,ux,3,3,,,axuax ley hkudep.,,,,,,,,,,>1,#228B22
xxux,e.,1,green,0,0,0,0,e. je ehu yra lela kap asx kat xamt je ji.,x x ux,ux x x,3,x,ux,10,4,,,je ehu yra lela kap asx kat xamt je ji.,,,,,,,,,,0-1,#228B22
xxx,e.,1,green,0,0,1,0,e. guo kauin ging kzin. xux dsiu.,x x x,x x x,3,x,x,6,3,,,guo kauin ging kzin. xux dsiu.,,,,,,,,,,0-1,#228B22
xyki,sj.,1,blue,0,0,4,0,sj. xihuhesh f ykai.,x y k i,i k y x,4,x,i,3,4,xihuhesh f ykai.,,,,,,,,,,,,>1,#6495ED
xysi,k.,1,purple,0,0,2,0,k. kap uxi kysi.,x y si,si y x,3,x,si,3,4,,kap uxi kysi.,,,,,,,,,,,>1,#9370DB
xyt,k.,1,purple,0,0,18,0,k. ju yra yra vzte ji am hji.,x y t,t y x,3,x,t,7,3,,ju yra yra vzte ji am hji.,,,,,,,,,,,>1,#9370DB
xyte,e.,1,green,0,0,2,0,e. ju yra yra xyt f xihuhesh dkdg.,x y te,te y x,3,x,te,7,4,,,ju yra yra xyt f xihuhesh dkdg.,,,,,,,,,,>1,#228B22
xytu,e.,1,green,0,0,1,0,e. kap eytu.,x y tu,tu y x,3,x,tu,2,4,,,kap eytu.,,,,,,,,,,0-1,#228B22
xzt,bu.,1,tan,0,0,27,0,bu. suerr hgasi beax.,x z t,t z x,3,x,t,3,3,,,,,,,suerr hgasi beax.,,,,,,>20,#D2B48C
xztl,k.,1,purple,0,0,1,0,k. kap asx. vs exiex erisula belu kadu. axx.,x z t l,l t z x,4,x,l,8,4,,kap asx. vs exiex erisula belu kadu. axx.,,,,,,,,,,,0-1,#9370DB
xzueip,sj.,1,blue,0,0,0,0,sj. jar ehg jef hji.,x zu ei p,p ei zu x,4,x,p,4,6,jar ehg jef hji.,,,,,,,,,,,,0-1,#6495ED
